folgern	folgern	folgern	nan
,	,	,	nan
dass	dass	dass	nan
die	d	die	nan
Universität	Universität	Universität	nan
nicht	nicht	nicht	nan
wirklich	wirklich	wirklich	nan
sei	sein	ist	nan
,	,	nan	nan
oder	oder	oder	nan
weniger	weniger	weniger	nan
wirklich	wirklich	wirklich	nan
?	?	?	nan
Was	was	Was	nan
muß	müssen	muss	nan
man	man	man	nan
sich	er|es|sie|Sie	sich	nan
dabei	dabei	darunter	nan
vorstellen	vorstellen	vorstellen	nan
?	?	?	nan
Was	was	Was	nan
bedeutet	bedeuten	bedeutet	nan
das	d	das	nan
eigentlich	eigentlich	eigentlich	nan
genau	genau	genau	nan
,	,	,	nan
nan	nan	""""	nan
die	[unknown]	die	nan
wirkliche	wirklich	wirkliche	nan
Welt	Welt	Welt	nan
nan	nan	""""	nan
?	?	?	nan
Und	und	Und	nan
wieso	wieso	wieso	nan
kann	können	kann	nan
eine	ein	eine	nan
Theorie	Theorie	Theorie	nan
nicht	nicht	nicht	nan
auf	auf	auf	nan
die	d	die	nan
Wirklichkeit	Wirklichkeit	Wirklichkeit	nan
vorbereiten	vorbereiten	vorbereiten	nan
?	?	?	nan
Meiner	mein	Meiner	nan
Meinung	Meinung	Meinung	nan
nach	nach	nach	nan
ist	sein	ist	nan
die	d	die	nan
Theorie	Theorie	Theorie	nan
der	d	der	nan
Mathematik	Mathematik	Mathematik	nan
von	von	von	nan
ganz	ganz	ganz	nan
großer	groß	großer	nan
Bedeutung	Bedeutung	Bedeutung	nan
für	für	für	nan
die	d	die	nan
Praxis	Praxis	Praxis	nan
,	,	,	nan
und	und	und	nan
wie	wie	wie	nan
könnte	können	könnte	nan
man	man	man	nan
zum	zum	zum	nan
Beispiel	Beispiel	Beispiel	nan
einen	ein	einen	nan
Turm	Turm	Turm	nan
bauen	bauen	bauen	nan
nan	nan	,	nan
ohne	ohne	ohne	nan
die	d	die	nan
Theorie	Theorie	Theorie	nan
der	d	der	nan
newtonischen	[unknown]	newtonschen	nan
Physik	Physik	Physik	nan
und	und	und	nan
die	d	die	nan
darauf	darauf	darauf	nan
gegründete	gegründet	begründete	nan
Theorie	Theorie	Theorie	nan
der	d	der	nan
Konstruktion	Konstruktion	Konstruktion	nan
zu	zu	zu	nan
kennen	kennen	kennen	nan
?	?	?	nan
Die	d	Der	nan
Gemeinspruch	Gemeinspruch	Gemeinspruch	nan
nan	nan	,	nan
nan	nan	""""	nan
nichts	[unknown]	Nichts	nan
ist	sein	ist	nan
so	so	so	nan
praktisch	praktisch	praktisch	nan
wie	wie	wie	nan
eine	ein	eine	nan
gute	gut	gute	nan
Theorie	Theorie	Theorie	nan
nan	nan	""""	nan
nan	nan	,	nan
enthält	enthalten	enthält	nan
also	also	also	nan
mehr	mehr	mehr	nan
Wahrheit	Wahrheit	Wahrheit	nan
als	als	als	nan
die	d	der	nan
Gemeinspruch	Gemeinspruch	Gemeinspruch	nan
nan	nan	,	nan
nan	nan	""""	nan
das	[unknown]	Das	nan
ist	sein	ist	nan
richtig	richtig	richtig	nan
in	in	in	nan
der	d	der	nan
Theorie	Theorie	Theorie	nan
,	,	,	nan
täugt	[unknown]	taugt	nan
aber	aber	aber	nan
nicht	nicht	nicht	nan
für	für	für	nan
die	d	die	nan
Praxis	Praxis	Praxis	nan
nan	nan	""""	nan
.	.	.	nan
Zweitens	zweitens	Zweitens	nan
gründet	gründen	gründet	nan
sich	er|es|sie|Sie	sich	nan
die	d	die	nan
Argumentation	Argumentation	Argumentation	nan
nan	nan	,	nan
die	d	die	nan
wir	wir	wir	nan
diskutieren	diskutieren	diskutieren	nan
nan	nan	,	nan
auf	auf	auf	nan
die	d	die	nan
Voraussetzung	Voraussetzung	Voraussetzung	nan
nan	nan	,	nan
dass	dass	dass	nan
nur	nur	nur	nan
das	d	das	nan
nan	nan	,	nan
was	was	was	nan
auf	auf	auf	nan
die	d	die	nan
wirkliche	wirklich	wirkliche	nan
Welt	Welt	Welt	nan
vorbereitet	vorbereiten	vorbereitet	nan
nan	nan	,	nan
einen	ein	einen	nan
Wert	Wert	Wert	nan
hat	haben	hat	nan
.	.	.	nan
Diese	dies	Diese	nan
Voraussetzung	Voraussetzung	Voraussetzung	nan
aber	aber	aber	nan
ist	sein	ist	nan
ganz	ganz	ganz	nan
lächerlich	lächerlich	lächerlich	nan
.	.	.	nan
Kein	kein	Keine	nan
ernsthafter	ernsthaft	ernsthafte	nan
Person	Person	Person	nan
könnte	können	könnte	nan
ihr	ihr	sie	nan
verteidigen	verteidigen	verteidigen	nan
.	.	.	nan
Das	d	Dass	nan
praxisorientierte	praxisorientiert	praxisorientierte	nan
Erkenntnis	Erkenntnis	Erkenntnis	nan
einen	ein	einen	nan
bestimmten	bestimmt	bestimmten	nan
Wert	Wert	Wert	nan
hat	haben	hat	nan
,	,	,	nan
ist	sein	ist	nan
natürlich	natürlich	natürlich	nan
wahr	wahr	wahr	nan
.	.	.	nan
Jedoch	jedoch	Jedoch	nan
ist	sein	ist	nan
der	d	der	nan
Wert	Wert	Wert	nan
nan	nan	,	nan
der	d	der	nan
hier	hier	hier	nan
gemeint	meinen	gemeint	nan
ist	sein	ist	nan
nan	nan	,	nan
eher	eher	eher	nan
einen	ein	ein	nan
Nützen	Nützen	Nutzen	nan
:	:	:	nan
bestimmte	bestimmt	Bestimmte	nan
Erkenntnissen	Erkenntnis	Erkenntnisse	nan
haben	haben	haben	nan
ihren	ihr	ihren	nan
Nützen	Nützen	Nutzen	nan
für	für	für	nan
das	d	das	nan
Erreichen	Erreichen	Erreichen	nan
eines	ein	eines	nan
bestimmten	bestimmt	bestimmten	nan
praktischen	praktisch	praktischen	nan
Zieles	Ziel	Zieles	nan
.	.	.	nan
Aber	aber	Aber	nan
es	es	es	nan
gibt	geben	gibt	nan
viele	viel	viele	nan
Sachen	Sache	Dinge	nan
nan	nan	,	nan
die	d	die	nan
nicht	nicht	keinen	nan
einen	ein	nan	nan
praktischen	praktisch	praktischen	nan
NÜtzen	Nützen	Nutzen	nan
haben	haben	haben	nan
,	,	,	nan
und	und	nan	nan
die	d	die	nan
nan	nan	aber	nan
immerhin	immerhin	immerhin	nan
nan	nan	einen	nan
Wert	Wert	Wert	nan
haben	haben	haben	nan
.	.	.	nan
Ist	sein	Ist	nan
zum	zum	zum	nan
Beispiel	Beispiel	Beispiel	nan
Kunst	Kunst	Kunst	nan
wertlos	wertlos	wertlos	nan
?	?	?	nan
Ist	sein	Ist	nan
Schönheit	Schönheit	Schönheit	nan
wertlos	wertlos	wertlos	nan
?	?	?	nan
Ist	sein	Ist	nan
Ethik	Ethik	Ethik	nan
wertlos	wertlos	wertlos	nan
?	?	?	nan
Diese	dies	Diese	nan
Sachen	Sache	Sachen	nan
haben	haben	haben	nan
keinen	kein	keinen	nan
Nützen	Nützen	Nutzen	nan
für	für	für	nan
die	d	die	nan
Praxis	Praxis	Praxis	nan
,	,	nan	nan
oder	oder	oder	nan
nur	nur	nur	nan
einen	ein	einen	nan
geringen	gering	geringen	nan
,	,	,	nan
und	und	und	nan
deshalb	deshalb	deshalb	nan
sollen	sollen	sollen	nan
sie	sie	sie	nan
keinen	kein	keinen	nan
Wert	Wert	Wert	nan
haben	haben	haben	nan
?	?	?	nan
Das	d	Das	nan
ist	sein	ist	nan
eine	ein	eine	nan
ganz	ganz	ganz	nan
törichte	töricht	törichte	nan
,	,	,	nan
sogar	sogar	sogar	nan
gefährliche	gefährlich	gefährliche	nan
Meinung	Meinung	Meinung	nan
.	.	.	nan
nan	nan	""""	nan
Das	d	Das	nan
nan	nan	,	nan
was	was	was	nan
einen	ein	einen	nan
Nützen	Nützen	Nutzen	nan
hat	haben	hat	nan
,	,	,	nan
hat	haben	hat	nan
einen	ein	einen	nan
bestimmten	bestimmt	bestimmten	nan
Wert	Wert	Wert	nan
nan	nan	.	nan
nan	nan	""""	nan
,	,	,	nan
habe	haben	habe	nan
ich	ich	ich	nan
gesagt	sagen	gesagt	nan
.	.	.	nan
Aber	aber	Aber	nan
gerade	gerade	gerade	nan
weil	weil	weil	nan
dieser	dies	dieser	nan
Wert	Wert	Wert	nan
eigentlich	eigentlich	eigentlich	nan
einen	ein	einen	nan
Wert	Wert	Wert	nan
ist	sein	nan	nan
für	für	für	nan
etwas	etwas	etwas	nan
Anderes	andere	anderes	nan
nan	nan	hat	nan
,	,	,	nan
ist	sein	hat	nan
dieser	dies	dieser	nan
Wert	Wert	Wert	nan
nur	nur	nur	nan
einen	ein	einen	nan
bedingten	bedingt	bedingten	nan
Wert	Wert	Wert	nan
.	.	.	nan
Das	d	Das	nan
ist	sein	ist	nan
natürlich	natürlich	natürlich	nan
sehr	sehr	sehr	nan
gut	gut	gut	nan
,	,	,	nan
aber	aber	aber	nan
man	man	man	nan
sollte	sollen	sollte	nan
betonen	betonen	betonen	nan
nan	nan	,	nan
dass	dass	dass	nan
es	es	es	nan
auch	auch	auch	nan
unbedingte	unbedingt	unbedingte	nan
Werten	Wert|Werten	Werte	nan
gibt	geben	gibt	nan
,	,	,	nan
Sachen	Sache	Sachen	nan
nan	nan	,	nan
die	d	die	nan
nan	nan	einen	nan
Wert	Wert	Wert	nan
haben	haben	nan	nan
in	in	in	nan
sich	er|es|sie|Sie	sich	nan
selbst	selbst	selbst	nan
nan	nan	besitzen	nan
.	.	.	nan
Seit	seit	Seit	nan
dem	d	den	nan
alten	alt	alten	nan
Griechen	Grieche	Griechen	nan
sind	sein	sind	nan
als	als	als	nan
solche	solch	solche	nan
absoluten	absolut	absoluten	nan
Werten	Wert|Werten	Werte	nan
allerdings	allerdings	allerdings	nan
das	d	das	nan
Wahre	Wahre	Wahre	nan
,	,	,	nan
das	d	das	nan
Schöne	Schöne	Schöne	nan
und	und	und	nan
das	d	das	nan
Gute	Gut|Gute	Gute	nan
bezeichnet	bezeichnen	bezeichnet	nan
worden	werden	worden	nan
.	.	.	nan
Da	da	Da	nan
wissenschaftliche	wissenschaftlich	wissenschaftliche	nan
Erkenntnis	Erkenntnis	Erkenntnis	nan
grundsätzlich	grundsätzlich	grundsätzlich	nan
auf	auf	auf	nan
die	d	die	nan
Wahrheit	Wahrheit	Wahrheit	nan
zielt	zielen	zielt	nan
,	,	,	nan
es	es	es	nan
dem	d	dem	nan
Wissenschaftler	Wissenschaftler	Wissenschaftler	nan
im	im	im	nan
Grunde	Grund	Grunde	nan
um	um	um	nan
die	d	die	nan
Wahrheit	Wahrheit	Wahrheit	nan
zu	zu	nan	nan
tun	tun	nan	nan
ist	sein	geht	nan
,	,	,	nan
hat	haben	hat	nan
Wissenschaft	Wissenschaft	Wissenschaft	nan
als	als	als	nan
die	d	die	nan
Beschäftigung	Beschäftigung	Beschäftigung	nan
mit	mit	mit	nan
der	d	der	nan
Wahrheit	Wahrheit	Wahrheit	nan
einen	ein	einen	nan
unbedingten	unbedingt	unbedingten	nan
Wert	Wert	Wert	nan
.	.	.	nan
Die	d	Die	nan
Folgerung	Folgerung	Folgerung	nan
aus	aus	aus	nan
das	d	dem	nan
vorhergehende	vorhergehend	Vorhergehenden	nan
ist	sein	ist	nan
also	also	also	nan
nan	nan	,	nan
dass	dass	dass	nan
wir	wir	wir	nan
die	d	die	nan
Behauptung	Behauptung	Behauptung	nan
nan	nan	,	nan
dass	dass	dass	nan
Universitätsabschlüsse	Universitätsabschlüs	Universitätsabschlüsse	nan
keinen	kein	keinen	nan
Wert	Wert	Wert	nan
haben	haben	haben	nan
nan	nan	,	nan
weil	weil	weil	nan
sie	sie	sie	nan
nicht	nicht	nicht	nan
auf	auf	auf	nan
die	d	die	nan
wirkliche	wirklich	wirkliche	nan
Welt	Welt	Welt	nan
vorbereiten	vorbereiten	vorbereiten	nan
nan	nan	,	nan
mit	mit	mit	nan
Kraft	Kraft	Kraft	nan
ablehnen	ablehnen	ablehnen	nan
müssen	müssen	müssen	nan
.	.	.	nan
Vielmehr	vielmehr	Vielmehr	nan
hat	haben	hat	nan
nan	nan	die	nan
Wissenschaft	Wissenschaft	Wissenschaft	nan
einen	ein	einen	nan
hoheren	[unknown]	höheren	nan
Wert	Wert	Wert	nan
als	als	als	nan
irgendeine	irgendein	irgendeine	nan
praktische	praktisch	praktische	nan
Erkenntnis	Erkenntnis	Erkenntnis	nan
,	,	,	nan
nämlich	nämlich	nämlich	nan
einen	ein	einen	nan
unbedingten	unbedingt	unbedingten	nan
Wert	Wert	Wert	nan
.	.	.	nan
""""	""""	""""	nan
Der	d	Der	nan
Feminismus	Feminismus	Feminismus	nan
hat	haben	hat	nan
den	d	den	nan
Interessen	Interesse	Interessen	nan
der	d	der	nan
Frauen	Frau	Frauen	nan
mehr	mehr	mehr	nan
geschadet	schaden	geschadet	nan
als	als	als	nan
genützt	nützen	genützt	nan
.	.	.	nan
""""	""""	""""	nan
Der	d	Die	nan
weibliche	weiblich	weibliche	nan
Vernunft	Vernunft	Vernunft	nan
In	in	In	nan
nan	nan	den	nan
70er	70er	Siebzigerjahren	nan
Jahren	Jahr	nan	nan
wurde	werden	wurde	nan
der	d	der	nan
Feminismus	Feminismus	Feminismus	nan
in	in	in	nan
den	d	den	nan
USA	USA	USA	nan
und	und	und	nan
in	in	in	nan
manchen	manch	manchen	nan
Länder	Land	Ländern	nan
in	in	in	nan
Europa	Europa	Europa	nan
als	als	als	nan
ein	ein	ein	nan
wissenschaftlicher	wissenschaftlich	wissenschaftliches	nan
Fach	Fach	Fach	nan
herausgefordert	herausfordern	gefordert	sem
.	.	.	nan
Die	d	Die	nan
industrielle	industriell	industrielle	nan
Entwicklungen	Entwicklung	Entwicklung	nan
in	in	in	nan
der	d	der	nan
globaliserenden	nan	globalisierten	nan
Welt	Welt	Welt	nan
brauchte	brauchen	brauchte	nan
nicht	nicht	nicht	nan
nur	nur	nur	nan
die	d	die	nan
nan	nan	Arbeitskraft	nan
nan	nan	der	nan
Männerkraft	nan	Männer	nan
nan	nan	,	nan
sondern	sondern	sondern	nan
auch	auch	auch	nan
nan	nan	die	nan
die	d	der	nan
Frauen	Frau	Frauen	nan
,	,	,	nan
die	d	die	nan
nan	nan	sich	nan
in	in	in	nan
der	d	der	nan
traditionellen	traditionell	traditionellen	nan
Familie	Familie	Familie	nan
nur	nur	nur	nan
um	um	um	nan
die	d	die	nan
Kinder	Kind	Kinder	nan
und	und	und	nan
die	d	die	nan
hauswirtschaflichen	nan	hauswirtschaftlichen	nan
Beschäftungen	nan	Beschäftigungen	nan
kümmern	kümmern	kümmerten	nan
.	.	.	nan
Aufgrung	nan	Aufgrund	nan
dieses	dies	dieses	nan
wirtschaflichen	wirtschaflich	wirtschaftlichen	nan
Bedarfs	Bedarf	Bedarfs	nan
in	in	in	nan
der	d	der	nan
modernen	modern	modernen	nan
Gesellschaft	Gesellschaft	Gesellschaft	nan
traten	treten	traten	nan
sich	er|es|sie|Sie	nan	nan
die	d	die	nan
Frauen	Frau	Frauen	nan
auf	auf	auf	nan
die	d	die	nan
Bühne	Bühne	Bühne	nan
.	.	.	nan
Aus	aus	Aus	nan
dem	d	dem	nan
geschlossenen	geschlossen	geschlossenen	nan
Raum	Raum	Raum	nan
nan	nan	nan	nan
-sozusagen-	nan	nan	nan
nan	nan	-	nan
auf	auf	nan	nan
den	d	nan	nan
offenen	offen	nan	nan
Raum	Raum	nan	nan
kommt	kommen	kommt	nan
die	d	die	nan
weibliche	weiblich	weibliche	nan
Kraft	Kraft	Kraft	nan
,	,	,	nan
Creativität	nan	Kreativität	nan
,	,	,	nan
Mühe	Mühe	Mühe	nan
und	und	und	nan
der	d	die	nan
weibliche	nan	weibliche	nan
Venunft	nan	Vernunft	nan
nan	nan	sozusagen	nan
nan	nan	in	nan
nan	nan	den	nan
nan	nan	offenen	nan
nan	nan	Raum	nan
nan	nan	.	nan
Dieser	dies	Diesen	nan
nan	nan	die	nan
Venunft	nan	Vernunft	nan
unterstützende	unterstützend	unterstützenden	nan
-ismus	nan	Ismus	nan
kann	können	kann	nan
man	man	man	nan
als	als	als	nan
""""	""""	""""	nan
Feminismus	Feminismus	Feminismus	nan
""""	""""	""""	nan
benennen	benennen	bezeichnen	sem
.	.	.	nan
Hier	hier	Hier	nan
wird	werden	wird	nan
versucht	versuchen	versucht	nan
,	,	,	nan
von	von	nan	nan
Anfang	Anfang	nan	nan
der	d	den	nan
Feminismus	Feminismus	Feminismus	nan
nan	nan	vom	nan
nan	nan	Anfang	nan
bis	bis	bis	nan
heute	heute	heute	nan
nan	nan	in	nan
einen	ein	einem	nan
Überblick	Überblick	Überblick	nan
darzustellen	darstellen	darzustellen	nan
und	und	und	nan
nan	nan	zu	nan
fragen	fragen	fragen	nan
,	,	,	nan
ob	ob	ob	nan
der	d	der	nan
Feminismus	Feminismus	Feminismus	nan
den	d	den	nan
Interessen	Interesse	Interessen	nan
der	d	der	nan
Frauen	Frau	Frauen	nan
mehr	mehr	mehr	nan
geschadet	schaden	geschadet	nan
oder	oder	oder	nan
genützt	nützen	genützt	nan
hat	haben	hat	nan
.	.	.	nan
Der	d	Der	nan
Feminismus	Feminismus	Feminismus	nan
hat	haben	hat	nan
eine	ein	eine	nan
Unterstützung	Unterstützung	Unterstützung	nan
von	von	in	nan
verschiedenen	verschieden	verschiedenen	nan
nan	nan	sozialen	nan
Schichten	Schicht	Schichten	nan
nan	nan	,	nan
-aber	nan	allerdings	nan
meistens	meistens	meistens	nan
von	von	in	nan
der	d	der	nan
Arbeiterklasse-	nan	Arbeiterklasse	nan
nan	nan	-	nan
und	und	und	nan
nan	nan	in	nan
verschidenen	nan	verschiedenen	nan
wissenschaftlichen	wissenschaftlich	wissenschaftlichen	nan
Gebieten	Gebiet	Gebieten	nan
gefunden	finden	erfahren	nan
.	.	.	nan
Gewissermaßen	gewissermaßen	Gewissermaßen	nan
könnte	können	könnte	nan
man	man	man	nan
sagen	sagen	sagen	nan
,	,	,	nan
dass	dass	dass	nan
nan	nan	der	nan
Femininsmus	nan	Feminismus	nan
in	in	in	nan
nan	nan	den	nan
70er	70er	Siebziger-	nan
und	und	und	nan
80er	80er	Achtzigerjahren	nan
Jahren	Jahr	nan	nan
über	über	über	nan
die	d	die	nan
Themen	Thema	Themen	nan
der	d	der	nan
Frauenrechte	Frauenrecht	Frauenrechte	nan
,	,	,	nan
nan	nan	der	nan
Gleichwertigkeit	Gleichwertigkeit	Gleichwertigkeit	nan
mit	mit	mit	nan
den	d	den	nan
Männer	Mann	Männern	nan
in	in	in	nan
der	d	der	nan
Gesellschaft	Gesellschaft	Gesellschaft	nan
nan	nan	diskutierte	nan
.	.	.	nan
Welche	welch	Welche	nan
Rechte	Recht|Rechte	Rechte	nan
sie	sie	sie	nan
haben	haben	hatten	nan
nan	nan	nan	nan
oder	oder	oder	nan
wie	wie	wie	nan
sie	sie	sie	nan
in	in	in	nan
der	d	der	nan
Arbeitswelt	Arbeitswelt	Arbeitswelt	nan
entlohnt	entlohnen	entlohnt	nan
werden	werden	wurden	nan
,	,	,	nan
sind	sein	ist	nan
in	in	zur	nan
Frage	Frage	Sprache	nan
gekommen	kommen	gekommen	nan
.	.	.	nan
Bis	bis	Bis	nan
den	d	ins	nan
21.	21.	21.	nan
Jahrhundert	Jahrhundert	Jahrhundert	nan
wurde	werden	hat	nan
nan	nan	sich	nan
die	d	die	nan
Situation	Situation	Situation	nan
der	d	der	nan
Frauen	Frau	Frauen	nan
viel	viel	stetig	nan
als	als	nan	nan
vorher	vorher	nan	nan
verbessert	verbessern	verbessert	nan
.	.	.	nan
Diese	dies	Diese	nan
Verbesserung	Verbesserung	Verbesserung	nan
gilt	gelten	gilt	nan
vielleicht	vielleicht	vielleicht	nan
nur	nur	nur	nan
in	in	für	nan
den	d	die	nan
entwickelten	entwickelt	entwickelten	nan
Länder	Land	Ländern	nan
,	,	,	nan
die	d	die	nan
in	in	in	nan
der	d	der	nan
Welt	Welt	Welt	nan
eine	ein	ein	nan
wichtige	wichtig	bedeutendes	nan
Gewicht	Gewicht	Gewicht	nan
haben	haben	haben	nan
.	.	.	nan
Die	d	Die	nan
nan	nan	nan	nan
noch	noch	Entwicklungsländer	nan
entwickelnde	entwickelnd	nan	nan
Länder	Land	nan	nan
verfolgen	verfolgen	verfolgen	sem
noch	noch	noch	nan
nan	nan	das	nan
nan	nan	Ziel	nan
,	,	,	nan
damit	damit	nan	nan
die	d	den	nan
Frauen	Frau	Frauen	nan
die	d	die	nan
gleichen	gleich	gleichen	nan
Rechte	Recht|Rechte	Rechte	nan
wie	wie	wie	nan
die	d	den	nan
Männer	Mann	Männer	nan
haben	haben	geben	nan
.	.	.	nan
Diese	dies	Diese	nan
Rechte	Recht|Rechte	Rechte	nan
kann	können	kann	nan
man	man	man	nan
auf	auf	auf	nan
den	d	nan	nan
allen	alle	allen	nan
Gebieten	Gebiet	Gebieten	nan
sehen	sehen	erkennen	nan
.	.	:	nan
In	in	in	nan
der	d	der	nan
Familie	Familie	Familie	nan
,	,	,	nan
in	in	auf	nan
der	d	der	nan
Arbeit	Arbeit	Arbeit	nan
,	,	,	nan
nan	nan	bei	nan
Ausbildungmöglichkeiten	nan	Ausbildungsmöglichkeiten	nan
,	,	,	nan
nan	nan	bei	nan
nan	nan	den	nan
Entlohnung	Entlohnung	Löhnen	nan
,	,	,	nan
in	in	in	nan
nan	nan	der	nan
Politik	Politik	Politik	nan
usw.	usw.	usw.	nan
Von	von	nan	nan
heutezu	nan	nan	nan
Tage	Tag	nan	nan
wenn	wenn	Wenn	nan
wir	wir	wir	nan
nan	nan	heutzutage	nan
nan	nan	einen	nan
nan	nan	Blick	nan
nan	nan	auf	nan
die	d	die	nan
Situation	Situation	Situation	nan
der	d	der	nan
Frauen	Frau	Frauen	nan
in	in	in	nan
der	d	der	nan
modernen	modern	modernen	nan
Gesellschaft	Gesellschaft	Gesellschaft	nan
einen	ein	nan	nan
Blick	Blick	nan	nan
werfen	werfen	werfen	nan
möchten	mögen	möchten	nan
,	,	,	nan
können	können	können	nan
wir	wir	wir	nan
sehen	sehen	sehen	nan
,	,	,	nan
was	was	dass	nan
nan	nan	der	nan
Feminismus	Feminismus	Feminismus	nan
wegen	wegen	wegen	nan
den	d	der	nan
raschen	rasch	raschen	nan
Entwicklungen	Entwicklung	Entwicklung	nan
manche	manch	manche	nan
Punkte	Punkt	Punkte	nan
nicht	nicht	nicht	nan
mitgerechnet	mitrechnen	miteinberechnet	sem
hat	haben	hat	nan
.	.	.	nan
Das	d	Das	nan
ist	sein	ist	nan
,	,	,	nan
was	was	was	nan
in	in	in	nan
diesem	dies	diesem	nan
Text	Text	Text	nan
kritisiert	kritisieren	kritisiert	nan
werden	werden	werden	nan
möchte	mögen	soll	nan
,	,	,	nan
wie	wie	wie	nan
der	d	der	nan
Feminismus	Feminismus	Feminismus	nan
die	d	den	nan
Frauen	Frau	Frauen	nan
geschadet	schaden	geschadet	nan
hat	haben	hat	nan
:	:	:	nan
Mit	mit	Aus	nan
einer	ein	einer	nan
männlichen	männlich	männlichen	nan
Perspektive	Perspektive	Perspektive	nan
wurden	werden	wurden	nan
die	d	die	nan
Frauen	Frau	Frauen	nan
wie	wie	als	nan
eine	ein	nan	nan
Maschine	Maschine	Maschinen	nan
der	d	der	nan
heutigen	heutig	heutigen	nan
Welt	Welt	Welt	nan
seit	seit	seit	nan
nan	nan	dem	nan
20.	20.	20.	nan
Jahrhundert	Jahrhundert	Jahrhundert	nan
verstanden	verstehen	angesehen	nan
.	.	.	nan
Einerseits	einerseits	Einerseits	nan
der	d	nan	nan
Grund	Grund	nan	nan
würde	werden	würden	nan
nan	nan	sie	nan
nan	nan	aufgrund	nan
die	d	der	nan
Auseinandersetzung	Auseinandersetzung	Auseinandersetzung	nan
von	von	mit	nan
Männer	Mann	Männern	nan
und	und	und	nan
auf	auf	andererseits	nan
der	d	nan	nan
anderen	ander	nan	nan
Seite	Seite	nan	nan
trotz	trotz	trotz	nan
einer	ein	dieser	nan
Auseinandersetzung	Auseinandersetzung	Auseinandersetzung	nan
sie	sie	nan	nan
wie	wie	wie	nan
einen	ein	nan	nan
Konkurenz	nan	Konkurrenz	nan
sehen	sehen	aussehen	nan
.	.	.	nan
Bei	bei	In	nan
diesem	dies	dieser	nan
Konkurent	nan	Konkurrenz	nan
haben	haben	haben	nan
die	d	die	nan
Frauen	Frau	Frauen	nan
versucht	versuchen	versucht	nan
nan	nan	die	nan
nan	nan	gleichen	nan
nan	nan	Rechte	nan
wie	wie	wie	nan
die	d	die	nan
Männer	Mann	Männer	nan
die	d	nan	nan
gleichen	gleich	nan	nan
Rechte	Recht|Rechte	nan	nan
zu	zu	zu	nan
haben	haben	haben	nan
.	.	.	nan
Aber	aber	Aber	nan
was	was	was	nan
sie	sie	sie	nan
vergessen	vergessen	vergessen	nan
haben	haben	haben	nan
nan	nan	,	nan
nan	nan	ist	nan
,	,	,	nan
dass	dass	dass	nan
der	d	der	nan
Feminismus	Feminismus	Feminismus	nan
auf	auf	auf	nan
der	d	der	nan
anderen	ander	anderen	nan
Seite	Seite	Seite	nan
ihre	ihr	ihren	nan
Interessen	Interesse	Interessen	nan
und	und	und	nan
nan	nan	ihrer	nan
Creativität	nan	Kreativität	nan
oder	oder	oder	nan
nan	nan	ihren	nan
Freizeitsaktivitäten	nan	Freizeitaktivitäten	nan
nicht	nicht	nicht	nan
genützt	nützen	genützt	nan
hat	haben	hat	nan
.	.	.	nan
Das	d	Das	nan
könnte	können	könnte	nan
man	man	man	nan
mit	mit	an	nan
einem	ein	einem	nan
Beispiel	Beispiel	Beispiel	nan
erklären	erklären	erklären	nan
:	:	:	nan
nan	nan	Eine	nan
nan	nan	Frau	nan
nan	nan	,	nan
nan	nan	die	nan
Jeden	jed	jeden	nan
Tag	Tag	Tag	nan
an	an	an	nan
ihrem	ihr	ihrem	nan
Arbeitstisch	Arbeitstisch	Schreibtisch	nan
oder	oder	oder	nan
unterwegs	unterwegs	unterwegs	nan
arbeitende	arbeitend	arbeitet	nan
Frau	Frau	nan	nan
,	,	nan	nan
wenn	wenn	nan	nan
nach	nach	nan	nan
Hause	Haus	nan	nan
kommt	kommen	nan	nan
,	,	,	nan
kümmert	kümmern	kümmert	nan
sie	sie	nan	nan
sich	er|es|sie|Sie	sich	nan
nan	nan	,	nan
nan	nan	wenn	nan
nan	nan	sie	nan
nan	nan	nach	nan
nan	nan	Hause	nan
nan	nan	kommt	nan
nan	nan	,	nan
um	um	um	nan
die	d	die	nan
Kinder	Kind	Kinder	nan
,	,	und	nan
bis	bis	bis	nan
Mitternacht	Mitternacht	Mitternacht	nan
nan	nan	hat	nan
nan	nan	sie	nan
vielleicht	vielleicht	vielleicht	nan
nan	nan	etwas	nan
mit	mit	im	nan
der	d	nan	nan
Haushalt	Haushalt	Haushalt	nan
hat	haben	nan	nan
sie	sie	nan	nan
etwas	etwas	nan	nan
zu	zu	zu	nan
tun	tun	tun	nan
.	.	.	nan
Und	und	Und	nan
bevor	bevor	bevor	nan
sie	sie	sie	nan
einschläft	einschlafen	einschläft	nan
,	,	,	nan
denkt	denken	denkt	as
nan	nan	sie	nan
nan	nan	darüber	nan
nach	nach	nach	nan
,	,	,	nan
warum	warum	warum	nan
Ihr	Ihr|ihr|ihr	ihr	nan
Sohn	Sohn	Sohn	nan
die	d	eine	nan
Prüfung	Prüfung	Prüfung	nan
nicht	nicht	nicht	nan
bestanden	bestehen	bestanden	nan
hat	haben	hat	nan
,	,	,	nan
ob	ob	ob	nan
Ihr	Ihr|ihr|ihr	ihr	nan
Mann	Mann	Mann	nan
eine	ein	eine	nan
Beziehung	Beziehung	Beziehung	nan
mit	mit	mit	nan
den	d	nan	nan
anderen	ander	anderen	nan
Frauen	Frau	Frauen	nan
hat	haben	hat	nan
,	,	,	nan
was	was	was	nan
sie	sie	sie	nan
